@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
0.199307,0.302368,1.41875,1.606142,0.270372,1.668578,-0.062435,0.133563,3.864904,1.498203,0.200593,0.301128,1.378527,1.560994,0.255553,1.621475,-0.060481,0.135275,3.446687,1.414489,0.208819,0.292641,1.123277,1.274817,0.172039,1.32188,-0.047063,0.145677,1.522775,0.937002,-0.008226,0.227049,0.258515,0.592724,0.666321,0.043942,0.699366,-0.033045,0.13508,0.119082,0.268213,-0.026456,-0.01823,0.246457,0.147421,0.092929,0.059319,-0.002688,0.114135,-0.054816,-0.136606,0.00005,0.014272,-0.045864,-0.037638,-0.019408,0.239992,0.028372,0.033163,-0.04501,0.000457,-0.012557,-0.032453,1.312253,0,0.000198,-0.039399,-0.031172,-0.012943,0.006465,0.242653,0.263703,0.205813,2.426529,0.018834,0.247954,'class 1'
0.162609,0.27652,1.77656,1.914385,0.252331,2.109483,-0.195098,0.039062,9.73223,2.655546,0.164096,0.275455,1.72999,1.8679,0.245992,2.053119,-0.185219,0.040997,8.740348,2.50508,0.173696,0.268148,1.432672,1.571492,0.206159,1.692651,-0.121159,0.05367,4.062356,1.644953,-0.0096,0.196338,0.24145,0.798043,0.919213,0.103082,0.9247,-0.005487,0.066733,0.365546,0.432624,-0.032242,-0.022642,0.227837,0.14584,0.157198,0.200486,0.007468,0.17208,0.028406,-0.239187,0.000415,0.010321,-0.063741,-0.05414,-0.031498,0.236377,0.02982,0.020002,-0.025635,0.000128,-0.004269,-0.021366,-1.466854,0,0.000146,-0.072281,-0.06268,-0.040039,-0.00854,0.229286,0.246893,0.198715,2.292858,0.015482,0.233814,'class 1'
0.185459,0.393515,1.452004,1.577073,0.169121,1.740028,-0.162955,-0.152075,4.503428,1.810672,0.186737,0.388857,1.406128,1.531303,0.164273,1.684291,-0.152988,-0.154755,3.957697,1.687797,0.194888,0.358384,1.11615,1.241338,0.132252,1.331975,-0.090637,-0.177688,1.559278,1.011913,-0.008151,0.212747,0.281645,0.542078,0.639368,0.049152,0.645401,-0.006033,-0.29722,0.086738,0.212183,-0.026011,-0.017859,0.232431,0.142639,0.102829,0.096185,-0.00358,0.156651,-0.060466,-0.834082,0.000218,0.02357,-0.045694,-0.037543,-0.019683,0.235358,0.029753,0.024326,-0.024207,-0.000062,0.008297,-0.032504,-1.145885,0,0.000832,-0.048621,-0.04047,-0.022611,-0.002928,0.228446,0.239844,0.209826,2.284457,0.010155,0.227371,'class 1'
0.153428,0.397003,1.617385,1.81888,0.338483,1.897972,-0.079092,-0.08931,6.465761,1.954392,0.154824,0.391779,1.572631,1.774,0.32937,1.843451,-0.069451,-0.091558,5.75788,1.829597,0.163894,0.357598,1.286139,1.485287,0.269247,1.494006,-0.008718,-0.109946,2.49086,1.12909,-0.00907,0.185181,0.274166,0.690474,0.863814,0.130185,0.76764,0.096174,-0.206153,0.168213,0.225433,-0.030357,-0.021287,0.215565,0.134034,0.174188,0.221016,0.006807,0.214476,0.00654,-0.94197,0.001056,0.021619,-0.06074,-0.051671,-0.030383,0.231773,0.029014,0.020182,-0.00634,-0.000289,0.021266,-0.027606,-1.073553,0,0.001194,-0.076949,-0.067879,-0.046592,-0.016208,0.215505,0.22988,0.195543,2.155048,0.009604,0.214645,'class 1'
0.125184,0.384117,1.710881,2.064391,0.664716,1.927418,0.136973,-0.056897,6.830868,1.602846,0.126714,0.378841,1.668618,2.018658,0.642697,1.876563,0.142095,-0.059493,6.129545,1.504191,0.136763,0.344105,1.395434,1.721213,0.504699,1.547549,0.173665,-0.079674,2.796015,0.943779,-0.01005,0.161284,0.257463,0.807906,1.066677,0.239891,0.831863,0.234813,-0.176138,0.202795,0.178234,-0.03457,-0.024521,0.200906,0.117904,0.245093,0.326099,0.021232,0.266523,0.059576,-1.069184,0.002277,0.021413,-0.074193,-0.064143,-0.039622,0.228298,0.027222,0.022704,0.009365,-0.000365,0.032486,-0.023121,-1.029578,0,0.001546,-0.101585,-0.091535,-0.067014,-0.027392,0.204303,0.221798,0.18877,2.043034,0.010793,0.203655,'class 1'
0.103713,0.361176,1.772508,2.23157,0.917673,1.924863,0.306707,-0.04611,6.519766,1.309215,0.105326,0.356139,1.732448,2.187104,0.889555,1.876239,0.310864,-0.049036,5.860648,1.2252,0.116002,0.322623,1.472278,1.895337,0.710429,1.56028,0.335057,-0.071776,2.696332,0.750586,-0.010676,0.142944,0.235187,0.899275,1.226897,0.346374,0.85817,0.368727,-0.182874,0.180298,0.119777,-0.037618,-0.026942,0.189576,0.097818,0.298249,0.401483,0.034688,0.30666,0.094823,-1.173107,0.003617,0.022438,-0.08425,-0.073574,-0.046632,0.225059,0.024637,0.027707,0.02191,-0.000332,0.041014,-0.019103,-0.99657,0.000001,0.001807,-0.119733,-0.109057,-0.082115,-0.035483,0.195445,0.215177,0.170784,1.954451,0.012888,0.193144,'class 1'
0.091113,0.34473,1.81075,2.30732,1.02125,1.940655,0.366665,-0.044157,6.594617,1.238723,0.092755,0.339861,1.77201,2.265552,0.995094,1.891838,0.373714,-0.046838,5.914703,1.152351,0.103675,0.307098,1.52039,1.989276,0.821252,1.574385,0.414891,-0.068463,2.660095,0.672213,-0.01092,0.131994,0.218421,0.954758,1.320324,0.414386,0.867182,0.453143,-0.189147,0.149422,0.085714,-0.03924,-0.028319,0.1824,0.080914,0.322774,0.43767,0.042618,0.321512,0.116159,-1.225676,0.004039,0.021085,-0.089646,-0.078726,-0.050406,0.222148,0.021626,0.031797,0.030621,-0.000248,0.04637,-0.015749,-0.965381,0.000002,0.001929,-0.129393,-0.118473,-0.090154,-0.039747,0.18931,0.211492,0.162597,1.893096,0.014333,0.189787,'class 1'
0.087828,0.34288,1.837485,2.351552,1.076231,1.958358,0.393194,-0.02833,6.773278,1.22487,0.089509,0.338228,1.798129,2.308997,1.048581,1.908535,0.400462,-0.030182,6.062636,1.137142,0.100665,0.306641,1.542684,2.027352,0.864462,1.584774,0.442578,-0.0457,2.681081,0.652306,-0.011156,0.129584,0.218405,0.961408,1.331334,0.423308,0.864687,0.466647,-0.140763,0.14041,0.079218,-0.040076,-0.028919,0.179736,0.076341,0.312595,0.428911,0.042317,0.300183,0.128728,-1.208322,0.002704,0.014698,-0.090227,-0.079071,-0.050152,0.21962,0.018639,0.033711,0.035224,-0.000167,0.04849,-0.013266,-0.931091,0.000002,0.001907,-0.130111,-0.118955,-0.090036,-0.039884,0.186129,0.209744,0.165566,1.861288,0.014964,0.184982,'class 1'
0.146698,0.504281,0.701037,0.966125,0.218006,0.658237,0.307889,-1.235264,0.057284,0.061372,0.147414,0.4949,0.690939,0.948237,0.208043,0.657122,0.291115,-1.260263,0.060226,0.066981,0.152108,0.433261,0.633046,0.836058,0.147043,0.653425,0.182633,-1.371836,0.077464,0.110822,-0.004695,0.164199,0.284865,0.516748,0.609997,0.051678,0.592561,0.017436,-1.468353,0.061539,0.165385,-0.016785,-0.01209,0.190712,0.089447,0.256937,0.281983,0.005833,0.308594,-0.026611,-1.386093,0.004467,0.056181,-0.043298,-0.038603,-0.026513,0.219947,0.015993,0.033203,0.027734,-0.000441,0.049463,-0.021729,-0.972093,0.000002,0.002534,-0.072533,-0.067839,-0.055748,-0.029235,0.194409,0.215524,0.16715,1.944093,0.016862,0.197476,'class 1'
0.153326,0.516289,0.705898,0.993013,0.243727,0.571222,0.421791,1.396015,0.011009,0.011165,0.154109,0.506961,0.689548,0.968022,0.230637,0.569214,0.398808,1.420699,0.013605,0.014519,0.159144,0.445778,0.59371,0.813072,0.154188,0.55542,0.257652,1.500373,0.029308,0.044333,-0.005035,0.170862,0.297872,0.429282,0.525893,0.046139,0.477429,0.048464,1.567666,0.025445,0.092005,-0.016753,-0.011718,0.192881,0.098891,0.206407,0.23225,0.005123,0.245447,-0.013198,-1.386079,0.001804,0.033449,-0.038772,-0.033737,-0.022019,0.218164,0.014099,0.030569,0.026874,-0.000337,0.045612,-0.018738,-0.952614,0.000001,0.00207,-0.064055,-0.05902,-0.047302,-0.025283,0.195058,0.213985,0.171651,1.950584,0.01339,0.194968,'class 1'
0.169174,0.5189,0.661426,0.900925,0.17138,0.701606,0.199319,0.75519,0.102389,0.126147,0.169943,0.509881,0.638561,0.869494,0.159282,0.678563,0.190931,0.770463,0.089885,0.118893,0.174771,0.450906,0.499759,0.67655,0.094324,0.538804,0.137745,0.885399,0.036812,0.080424,-0.004828,0.184414,0.308241,0.273775,0.353719,0.023479,0.301765,0.051954,1.222768,0.003904,0.031203,-0.014471,-0.009643,0.198348,0.110397,0.127972,0.149603,0.00266,0.151425,-0.001821,-1.318736,0.000263,0.011742,-0.028405,-0.023577,-0.013934,0.216727,0.013331,0.026222,0.022789,-0.000266,0.03952,-0.016731,-0.930515,0.000001,0.001582,-0.046784,-0.041956,-0.032313,-0.018379,0.198252,0.213663,0.181328,1.982519,0.010954,0.198368,'class 1'
0.193503,0.498625,0.558172,0.55556,-0.06066,0.802797,-0.247237,0.593045,0.170153,0.551286,0.194033,0.490211,0.534943,0.527465,-0.059481,0.771739,-0.244274,0.593907,0.1436,0.516141,0.197264,0.435416,0.391798,0.356958,-0.04748,0.576811,-0.219853,0.599579,0.040435,0.317337,-0.003231,0.202206,0.304152,0.144951,0.106881,-0.010371,0.216089,-0.109208,0.581959,0.000604,0.052909,-0.008173,-0.004942,0.205799,0.117681,0.042786,0.050994,0.000138,0.057491,-0.006497,-0.881251,0.000005,0.002047,-0.011766,-0.008535,-0.003593,0.215572,0.013576,0.020863,0.016327,-0.000218,0.032025,-0.015698,-0.909969,0,0.001139,-0.021539,-0.018308,-0.013366,-0.009773,0.203221,0.218593,0.176993,2.032206,0.013413,0.207326,'class 1'
0.255784,0.446404,1.081042,-1.050942,-0.078552,0.316754,-1.367697,1.302109,1.566912,1.418688,0.255048,0.438039,1.059636,-1.034279,-0.069669,0.30396,-1.338239,1.305642,1.442439,1.348409,0.250131,0.384701,0.918674,-0.920499,-0.023231,0.225404,-1.145904,1.331589,0.796686,0.940243,0.004917,0.236989,0.269363,0.561911,-0.582971,0.008835,0.098717,-0.681688,1.423214,0.103492,0.304517,0.018059,0.013142,0.218543,0.113574,0.115841,-0.085466,-0.003172,0.057253,-0.142719,-1.462652,0.000146,0.019994,0.036505,0.031588,0.018446,0.216942,0.012429,0.017073,0.003744,-0.000231,0.023543,-0.019799,-1.024318,0,0.000939,0.038106,0.033189,0.020047,0.001601,0.215619,0.23272,0.198703,2.156193,0.010081,0.215756,'class 1'
0.274561,0.385789,1.013297,-1.231951,0.172357,0.027559,-1.25951,1.071866,1.257072,0.828273,0.273682,0.379428,0.992841,-1.211983,0.174298,0.015182,-1.227165,1.07656,1.133571,0.771713,0.267855,0.338515,0.861679,-1.079746,0.175012,-0.057274,-1.022471,1.112467,0.543057,0.465803,0.005827,0.252349,0.248295,0.545866,-0.720789,0.106822,-0.145628,-0.575161,1.257636,0.047927,0.092249,0.021333,0.015506,0.226696,0.113676,0.133234,-0.17704,0.006722,-0.041332,-0.135708,-1.384797,0.00014,0.004453,0.046986,0.041159,0.025653,0.216202,0.01331,0.013787,-0.004637,-0.000131,0.014223,-0.01886,-1.081057,0,0.000547,0.057479,0.051652,0.036146,0.010493,0.220357,0.238494,0.204612,2.203571,0.00944,0.21785,'class 1'
0.286808,0.311924,0.957881,-1.288895,0.328418,-0.227568,-1.061327,0.778277,0.577412,0.347577,0.28588,0.308057,0.939042,-1.267068,0.322301,-0.235879,-1.031188,0.781067,0.50774,0.316258,0.279747,0.28243,0.820021,-1.125043,0.276915,-0.281399,-0.843643,0.804829,0.200059,0.158059,0.006134,0.263577,0.220962,0.549315,-0.773009,0.146546,-0.311138,-0.461871,0.895243,0.006788,0.01136,0.022303,0.01617,0.23387,0.109092,0.175967,-0.248114,0.015235,-0.106425,-0.14169,-1.006719,0.000038,0.000622,0.05201,0.045876,0.029707,0.215533,0.014104,0.014851,-0.013128,-0.000043,0.00657,-0.019698,-1.207223,0,0.000345,0.070347,0.064214,0.048044,0.018337,0.223876,0.249238,0.209877,2.238757,0.011839,0.219235,'class 1'
0.287141,0.276249,0.753822,-1.027752,0.241984,-0.303709,-0.724044,0.221581,0.093312,0.088341,0.286429,0.273594,0.742147,-1.014178,0.237184,-0.307313,-0.706864,0.212944,0.0821,0.079821,0.28166,0.255384,0.667753,-0.924801,0.204319,-0.324597,-0.600203,0.139812,0.032482,0.037979,0.004769,0.268319,0.206957,0.493647,-0.693071,0.118147,-0.284249,-0.408823,-0.224732,0.003727,0.007759,0.018111,0.013341,0.239067,0.103794,0.204188,-0.288268,0.020641,-0.127758,-0.16051,-0.653025,0.000045,0.000536,0.047362,0.042593,0.029252,0.214869,0.01469,0.019299,-0.020884,0.000027,0.00238,-0.023264,-1.39225,0,0.000329,0.07156,0.066791,0.05345,0.024198,0.225409,0.248297,0.213669,2.254088,0.011698,0.22373,'class 1'
0.317025,0.178686,1.146177,-1.45029,0.372718,-0.171761,-1.278529,-1.287253,1.288229,0.612468,0.316066,0.177172,1.129159,-1.431049,0.365264,-0.17384,-1.257209,-1.287113,1.2018,0.586845,0.309518,0.167171,1.014902,-1.300305,0.314831,-0.185681,-1.114624,-1.287359,0.729523,0.431468,0.006548,0.291183,0.143024,0.741266,-0.979009,0.199394,-0.205882,-0.773127,-1.306975,0.1542,0.160883,0.024883,0.018336,0.250277,0.079958,0.290251,-0.397792,0.036985,-0.127136,-0.270656,1.523664,0.00163,0.010299,0.06579,0.059242,0.040906,0.216426,0.011967,0.028596,-0.032939,0.00013,0.000343,-0.033283,1.455181,0.000001,0.000565,0.09964,0.093093,0.074757,0.033851,0.23463,0.268552,0.215795,2.346297,0.016616,0.233731,'class 1'
0.30956,0.229986,0.959653,-0.995462,-0.045561,0.268164,-1.263626,-1.153366,1.162565,1.17319,0.308987,0.227074,0.947385,-0.992498,-0.031964,0.249709,-1.242208,-1.155913,1.096274,1.112908,0.304867,0.207537,0.865884,-0.963471,0.040775,0.136802,-1.100273,-1.174637,0.710295,0.765177,0.00412,0.291264,0.160075,0.670921,-0.837276,0.114555,-0.070204,-0.767073,-1.249609,0.17022,0.242813,0.017723,0.013603,0.253151,0.073897,0.305768,-0.413551,0.038737,-0.117117,-0.296435,1.511007,0.00275,0.016078,0.055836,0.051716,0.038113,0.215707,0.011821,0.03497,-0.038765,0.000125,0.00301,-0.041775,1.394707,0.000002,0.001003,0.09328,0.08916,0.075557,0.037444,0.234197,0.269735,0.216098,2.341972,0.015481,0.230665,'class 1'
0.301662,0.29694,0.975731,-0.69699,-0.357856,0.630592,-1.327582,-1.167866,0.931376,1.917221,0.301306,0.29214,0.959497,-0.702111,-0.330278,0.601329,-1.30344,-1.171345,0.894266,1.814073,0.298623,0.260433,0.857398,-0.726313,-0.174816,0.420041,-1.146354,-1.196566,0.647173,1.226796,0.002682,0.288235,0.185955,0.646383,-0.710371,0.030032,0.083278,-0.79365,-1.292937,0.19403,0.384501,0.013071,0.010389,0.253684,0.071962,0.312784,-0.404205,0.032707,-0.074525,-0.329679,1.506793,0.005318,0.032552,0.047622,0.04494,0.034551,0.214911,0.011403,0.041388,-0.042824,0.000034,0.007722,-0.050546,1.390575,0.000003,0.001698,0.086394,0.083712,0.073323,0.038772,0.233246,0.272404,0.21517,2.332456,0.01706,0.228734,'class 1'
0.298077,0.370047,1.063017,-0.71482,-0.419607,0.688868,-1.403689,-1.227284,1.118711,2.189397,0.297656,0.362653,1.04474,-0.715008,-0.392488,0.662591,-1.377598,-1.231766,1.063977,2.081186,0.294663,0.314985,0.927941,-0.711496,-0.237936,0.498058,-1.209555,-1.263745,0.738064,1.457971,0.002992,0.284353,0.210038,0.677733,-0.657033,-0.023642,0.184445,-0.841478,-1.372378,0.227182,0.526259,0.013302,0.01031,0.252399,0.071973,0.320953,-0.379486,0.02036,-0.012868,-0.366618,1.503868,0.009011,0.06257,0.045256,0.042264,0.031954,0.214076,0.010655,0.047909,-0.045155,-0.000161,0.014058,-0.059213,1.41087,0.000005,0.002684,0.08358,0.080588,0.070278,0.038324,0.232462,0.275553,0.199616,2.32462,0.021207,0.231469,'class 1'
0.299436,0.434098,1.154848,-1.003957,-0.217908,0.467444,-1.471401,-1.318192,1.894465,1.87956,0.298738,0.424237,1.136436,-0.990086,-0.206523,0.455315,-1.445401,-1.323396,1.770724,1.806362,0.294064,0.361303,1.016106,-0.899476,-0.140524,0.378258,-1.277734,-1.359548,1.109342,1.371154,0.004674,0.281071,0.227525,0.737341,-0.685994,-0.040124,0.218734,-0.904728,-1.463427,0.29698,0.631083,0.017667,0.012993,0.250067,0.071009,0.335769,-0.349899,0.004595,0.053142,-0.40304,1.501279,0.012739,0.104051,0.048672,0.043998,0.031005,0.213265,0.009498,0.054628,-0.046049,-0.000465,0.021592,-0.06764,1.440014,0.000008,0.003981,0.085473,0.0808,0.067807,0.036802,0.232017,0.278063,0.190038,2.320169,0.025784,0.232438,'class 1'
0.345082,0.191517,2.311572,-2.369292,0.134539,0.408368,-2.777659,-1.55607,28.490892,5.075385,0.343265,0.186531,2.257946,-2.31261,0.124465,0.400985,-2.713595,-1.557043,25.940233,4.850305,0.331476,0.155633,1.915418,-1.953407,0.073412,0.350351,-2.303758,-1.564323,13.43981,3.522149,0.01179,0.30351,0.094577,1.208796,-1.224754,0.019154,0.231248,-1.456003,1.551533,2.135144,1.423408,0.039755,0.027965,0.25587,0.030804,0.418466,-0.434709,0.005982,0.069913,-0.504623,1.462814,0.031189,0.165046,0.087395,0.075605,0.04764,0.21373,0.007675,0.061023,-0.050783,-0.000674,0.025959,-0.076742,1.369447,0.000014,0.005274,0.129535,0.117746,0.08978,0.04214,0.241397,0.316973,0.188546,2.413968,0.038728,0.238625,'class 1'
0.351296,0.185741,2.668314,-2.875059,0.569136,0.292994,-3.168053,1.534699,49.508343,5.989422,0.349039,0.180975,2.602407,-2.79809,0.524545,0.293753,-3.091842,1.534128,44.870735,5.731126,0.334498,0.151077,2.183823,-2.311029,0.282355,0.295594,-2.606623,1.529803,22.492649,4.211432,0.014542,0.301532,0.089717,1.33193,-1.336683,0.003784,0.272824,-1.609507,1.516954,3.16533,1.771585,0.047507,0.032966,0.252764,0.027181,0.438473,-0.407861,-0.013935,0.129303,-0.537164,1.476257,0.036945,0.222089,0.096275,0.081733,0.048768,0.212854,0.006506,0.067505,-0.049656,-0.001131,0.034293,-0.083948,1.411655,0.000017,0.00699,0.136185,0.121643,0.088678,0.03991,0.241374,0.319552,0.184829,2.41374,0.043352,0.238434,'class 1'
0.351902,0.168009,2.883801,-3.081274,0.572357,0.357365,-3.438639,1.502676,68.404381,7.204823,0.349478,0.163734,2.810999,-2.996711,0.523307,0.357318,-3.354029,1.502473,61.847637,6.88705,0.33387,0.136611,2.349114,-2.460276,0.255064,0.356163,-2.816439,1.500805,30.462723,5.032701,0.015609,0.298883,0.078782,1.411336,-1.382515,-0.045811,0.332117,-1.714632,1.497741,4.003491,2.094591,0.050595,0.034986,0.250088,0.019403,0.456015,-0.386676,-0.030126,0.174102,-0.560777,1.488303,0.040373,0.270024,0.099391,0.083782,0.048795,0.212209,0.005184,0.073919,-0.048298,-0.001628,0.042351,-0.090649,1.450983,0.000021,0.008845,0.13727,0.121661,0.086675,0.037879,0.240821,0.321281,0.183249,2.408211,0.047682,0.235585,'class 1'
0.346918,0.143353,2.948009,-2.957565,-0.00096,0.61299,-3.570555,1.48877,76.546913,8.751028,0.344607,0.139493,2.873831,-2.878057,-0.015625,0.603728,-3.481785,1.488843,69.129234,8.345707,0.329692,0.114869,2.40285,-2.37272,-0.091781,0.545247,-2.917967,1.489097,33.761478,5.996924,0.014915,0.295978,0.062356,1.443093,-1.34831,-0.139526,0.415809,-1.764119,1.49243,4.319503,2.376043,0.048629,0.033714,0.248409,0.00862,0.468435,-0.374343,-0.040382,0.201199,-0.575542,1.500837,0.042273,0.301663,0.096198,0.081283,0.047568,0.211899,0.004674,0.079887,-0.047341,-0.002107,0.049374,-0.096714,1.487089,0.000024,0.010671,0.132708,0.117793,0.084079,0.03651,0.240032,0.322807,0.182172,2.400325,0.051184,0.231502,'class 1'
0.340322,0.105045,2.898335,-2.671384,-0.664192,0.877119,-3.548503,1.489385,69.886177,9.793062,0.338254,0.102075,2.826385,-2.602849,-0.637207,0.857702,-3.46055,1.4897,63.166061,9.323649,0.324874,0.08301,2.368915,-2.167138,-0.478205,0.734302,-2.901439,1.491573,31.040504,6.609305,0.01338,0.294047,0.042936,1.433095,-1.275504,-0.219749,0.481602,-1.757106,1.499515,4.076887,2.505906,0.044207,0.030827,0.248079,0.003786,0.475379,-0.37186,-0.044334,0.211321,-0.583181,1.515454,0.043643,0.315616,0.090175,0.076795,0.045968,0.212016,0.006164,0.085003,-0.047347,-0.002507,0.054656,-0.102003,1.520555,0.000028,0.012271,0.126238,0.112858,0.082031,0.036063,0.239701,0.324729,0.182528,2.397005,0.053103,0.228324,'class 1'
0.336848,0.064423,2.744884,-2.439332,-0.811553,0.924693,-3.364025,1.505442,54.722618,9.196552,0.334983,0.062916,2.678635,-2.380115,-0.773366,0.902598,-3.282712,1.505978,49.615921,8.75841,0.322872,0.053019,2.256329,-2.003181,-0.55082,0.761364,-2.764545,1.509344,24.943218,6.216016,0.012112,0.294366,0.032505,1.387337,-1.222805,-0.217725,0.476291,-1.699096,1.520362,3.537999,2.366154,0.040617,0.028505,0.249235,0.015909,0.478524,-0.378316,-0.043151,0.208161,-0.586477,1.533474,0.045187,0.315725,0.085748,0.073636,0.045131,0.212628,0.009146,0.088955,-0.04875,-0.00277,0.057657,-0.106407,1.552417,0.000032,0.013458,0.122355,0.110244,0.081739,0.036607,0.240434,0.327188,0.185876,2.404343,0.053137,0.22759,'class 1'
0.318935,0.304238,2.318012,-1.894976,-0.891124,0.943997,-2.838973,1.57023,25.694695,7.155432,0.317564,0.296732,2.270598,-1.857471,-0.852711,0.923431,-2.780902,1.569804,23.671967,6.861042,0.308493,0.249479,1.963344,-1.614027,-0.624867,0.790571,-2.404598,1.566472,13.297775,5.104552,0.009071,0.28561,0.156426,1.291429,-1.071042,-0.260556,0.510748,-1.581789,1.556379,2.511476,2.189356,0.031954,0.022883,0.244659,0.067408,0.470621,-0.357043,-0.047301,0.2194,-0.576443,1.527334,0.040371,0.316683,0.072904,0.063833,0.04095,0.211206,0.017579,0.08857,-0.042608,-0.003028,0.062145,-0.104753,1.526775,0.000025,0.013928,0.106358,0.097287,0.074404,0.033453,0.239748,0.350357,0.184293,2.397482,0.060076,0.219523,'class 1'
0.31975,0.294797,2.151532,-1.803225,-0.697678,0.836538,-2.639763,-1.51628,19.647369,6.042332,0.318486,0.287909,2.110355,-1.770458,-0.667828,0.818566,-2.589024,-1.517256,18.198524,5.805835,0.310029,0.244496,1.841432,-1.554476,-0.491955,0.703339,-2.257814,-1.524351,10.593986,4.384212,0.008457,0.288153,0.158221,1.244415,-1.060622,-0.212427,0.463326,-1.523948,-1.546079,2.221299,1.974629,0.030333,0.021876,0.246994,0.072972,0.473411,-0.369482,-0.043897,0.210294,-0.579776,1.545885,0.042608,0.312106,0.071492,0.063035,0.041158,0.212316,0.020146,0.090807,-0.04515,-0.003104,0.06244,-0.10759,1.563305,0.000029,0.014455,0.10617,0.097713,0.075836,0.034678,0.241048,0.355103,0.189011,2.410478,0.059918,0.219609,'class 1'
0.326973,0.267788,2.083487,-1.908625,-0.393135,0.660523,-2.569148,-1.43924,18.998863,5.215387,0.325649,0.262049,2.045089,-1.8735,-0.377385,0.647476,-2.520975,-1.441242,17.618589,5.01954,0.316754,0.225837,1.793486,-1.64013,-0.288411,0.566238,-2.206368,-1.455428,10.339574,3.843671,0.008896,0.293821,0.153477,1.232456,-1.109346,-0.148952,0.400957,-1.510302,-1.498024,2.247723,1.826455,0.031828,0.022932,0.250849,0.078347,0.479787,-0.389056,-0.039419,0.198563,-0.587619,1.566084,0.046778,0.309041,0.0748,0.065905,0.042972,0.214019,0.022908,0.091785,-0.049654,-0.002986,0.060051,-0.109705,-1.541302,0.000036,0.014409,0.11163,0.102734,0.079802,0.03683,0.243603,0.358517,0.191946,2.43603,0.059481,0.216568,'class 1'
